,0
882,20160.0
883,20169.0
884,20215.0
885,20268.0
886,20291.0
887,20458.0
888,20476.0
889,20523.0
890,20629.0
891,20668.0
892,20684.0
893,20768.0
894,21010.0
895,21072.0
896,21074.0
897,21151.0
898,21185.0
899,21189.0
900,21234.0
901,21253.0
902,21351.0
903,21456.0
904,21520.0
905,21567.0
906,21615.0
907,21794.0
908,21806.0
909,21861.0
910,21883.0
911,22056.0
912,22257.0
913,22285.0
914,22437.0
915,22453.0
916,22464.0
917,22482.0
918,22500.0
919,22531.0
920,22717.0
921,22724.0
922,22833.0
923,22916.0
924,23020.0
925,23082.0
926,23086.0
927,23240.0
928,23316.0
929,23348.0
930,23413.0
931,23490.0
932,23564.0
933,23829.0
934,23986.0
935,24154.0
936,24163.0
937,24205.0
938,24311.0
939,24467.0
940,24524.0
941,24614.0
942,24753.0
943,24808.0
944,24840.0
945,24951.0
946,25000.0
947,25118.0
948,25183.0
949,25206.0
950,25354.0
951,25388.0
952,25472.0
953,25694.0
954,25791.0
955,25859.0
956,26002.0
957,26080.0
958,26123.0
959,26130.0
960,26167.0
961,26376.0
962,26468.0
963,26496.0
964,26579.0
965,26630.0
966,26632.0
967,26674.0
968,26820.0
969,26950.0
970,27044.0
971,27164.0
972,27549.0
973,27649.0
974,27665.0
975,27804.0
976,27880.0
977,28072.0
978,28144.0
979,28178.0
980,28180.0
981,28248.0
982,28253.0
983,28556.0
984,28591.0
985,28640.0
986,28840.0
987,28863.0
988,29013.0
989,29050.0
990,29077.0
991,29144.0
992,29245.0
993,29343.0
994,29402.0
995,29491.0
996,29552.0
997,29736.0
998,29853.0
999,30000.0
1000,30068.0
1001,30123.0
1002,30173.0
1003,30209.0
1004,30222.0
1005,30288.0
1006,30355.0
1007,30444.0
1008,30448.0
1009,30560.0
1010,30588.0
1011,30660.0
1012,30678.0
1013,30951.0
1014,30998.0
1015,31005.0
1016,31006.0
1017,31262.0
1018,31331.0
1019,31381.0
1020,31451.0
1021,31477.0
1022,31629.0
1023,31630.0
1024,31658.0
1025,31931.0
1026,32441.0
1027,32757.0
1028,32895.0
1029,32952.0
1030,32980.0
1031,33261.0
1032,33272.0
1033,33384.0
1034,33419.0
1035,33781.0
1036,33915.0
1037,33953.0
1038,34058.0
1039,34135.0
1040,34144.0
1041,34202.0
1042,34217.0
1043,34380.0
1044,34404.0
1045,34524.0
1046,34565.0
1047,34630.0
1048,35015.0
1049,35111.0
1050,35363.0
1051,35444.0
1052,35545.0
1053,35765.0
1054,35796.0
1055,35834.0
1056,35882.0
1057,35994.0
1058,36425.0
1059,36541.0
1060,36590.0
1061,36723.0
1062,36787.0
1063,36941.0
1064,36997.0
1065,37047.0
1066,37396.0
1067,37514.0
1068,37516.0
1069,37594.0
1070,37828.0
1071,37967.0
1072,38017.0
1073,38314.0
1074,38510.0
1075,38594.0
1076,38886.0
1077,38949.0
1078,39275.0
1079,39452.0
1080,39584.0
1081,39588.0
1082,39589.0
1083,39652.0
1084,39678.0
1085,39692.0
1086,39699.0
1087,39985.0
1088,40103.0
1089,40113.0
1090,40243.0
1091,40558.0
1092,40708.0
1093,40875.0
1094,41072.0
1095,41139.0
1096,41202.0
1097,41225.0
1098,41562.0
1099,41959.0
1100,42133.0
1101,42166.0
1102,42239.0
1103,42244.0
1104,42579.0
1105,42587.0
1106,42713.0
1107,43293.0
1108,43483.0
1109,43573.0
1110,43620.0
1111,43804.0
1112,43863.0
1113,43920.0
1114,43952.0
1115,44211.0
1116,44230.0
1117,44261.0
1118,44725.0
1119,44942.0
1120,45150.0
1121,45233.0
1122,45236.0
1123,45260.0
1124,45285.0
1125,45480.0
1126,45677.0
1127,45863.0
1128,45924.0
1129,46451.0
1130,46646.0
1131,46720.0
1132,46931.0
1133,46975.0
1134,47037.0
1135,47089.0
1136,47128.0
1137,47180.0
1138,47367.0
1139,47526.0
1140,47580.0
1141,47802.0
1142,47808.0
1143,48050.0
1144,48134.0
1145,48205.0
1146,48638.0
1147,48919.0
1148,48995.0
1149,49110.0
1150,49569.0
1151,49843.0
1152,50000.0
1153,50011.0
1154,50026.0
1155,50200.0
1156,50240.0
1157,50241.0
1158,50264.0
1159,50383.0
1160,50536.0
1161,50559.0
1162,50583.0
1163,50604.0
1164,50619.0
1165,50876.0
1166,51115.0
1167,51167.0
1168,51264.0
1169,51543.0
1170,51743.0
1171,51896.0
1172,52091.0
1173,52555.0
1174,52588.0
1175,52938.0
1176,53000.0
1177,53022.0
1178,53177.0
1179,53248.0
1180,54058.0
1181,54276.0
1182,54458.0
1183,54601.0
1184,54608.0
1185,55000.0
1186,55092.0
1187,55292.0
1188,55307.0
1189,55403.0
1190,55446.0
1191,56171.0
1192,56419.0
1193,56676.0
1194,56842.0
1195,57124.0
1196,57353.0
1197,57504.0
1198,57610.0
1199,57713.0
1200,57837.0
1201,57917.0
1202,58196.0
1203,58348.0
1204,58472.0
1205,59114.0
1206,59344.0
1207,59438.0
1208,59795.0
1209,59912.0
1210,60000.0
1211,60050.0
1212,60078.0
1213,60170.0
1214,60223.0
1215,60366.0
1216,60551.0
1217,60582.0
1218,60773.0
1219,60886.0
1220,60898.0
1221,60971.0
1222,61214.0
1223,61808.0
1224,62078.0
1225,62234.0
1226,62959.0
1227,62995.0
1228,63204.0
1229,63239.0
1230,63308.0
1231,63325.0
1232,63357.0
1233,63573.0
1234,64241.0
1235,64469.0
1236,64949.0
1237,64965.0
1238,64988.0
1239,65000.0
1240,65524.0
1241,65775.0
1242,65882.0
1243,65908.0
1244,66000.0
1245,66286.0
1246,66546.0
1247,66913.0
1248,67344.0
1249,67599.0
1250,67612.0
1251,67743.0
1252,67760.0
1253,67816.0
1254,67877.0
1255,67971.0
1256,68196.0
1257,68507.0
1258,68614.0
1259,69297.0
1260,69335.0
1261,69372.0
1262,70136.0
1263,71078.0
1264,71187.0
1265,71203.0
1266,71472.0
1267,71657.0
1268,71802.0
1269,72821.0
1270,73700.0
1271,73885.0
1272,74233.0
1273,74524.0
1274,75000.0
1275,76108.0
1276,76251.0
1277,76277.0
1278,76327.0
1279,76931.0
1280,77815.0
1281,77955.0
1282,78400.0
1283,78439.0
1284,78655.0
1285,78676.0
1286,78782.0
1287,78817.0
1288,79016.0
1289,79141.0
1290,79180.0
1291,79517.0
1292,79887.0
1293,80141.0
1294,80376.0
1295,80485.0
1296,82434.0
1297,82818.0
1298,83339.0
1299,83672.0
1300,84173.0
1301,84512.0
1302,84997.0
1303,85000.0
1304,85135.0
1305,85505.0
1306,85850.0
1307,87274.0
1308,88065.0
1309,89102.0
1310,89264.0
1311,89332.0
1312,89921.0
1313,90341.0
1314,90480.0
1315,91583.0
1316,91915.0
1317,92663.0
1318,92827.0
1319,92835.0
1320,92856.0
1321,93000.0
1322,93125.0
1323,93128.0
1324,93206.0
1325,93690.0
1326,93824.0
1327,94450.0
1328,94504.0
1329,96690.0
1330,96991.0
1331,97562.0
1332,97857.0
1333,98274.0
1334,98322.0
1335,98873.0
1336,99211.0
1337,99242.0
1338,99341.0
1339,99488.0
1340,100000.0
1341,100847.0
1342,101068.0
1343,101203.0
1344,101761.0
1345,101987.0
1346,102606.0
1347,103831.0
1348,104071.0
1349,104374.0
1350,104589.0
1351,104732.0
1352,105000.0
1353,107536.0
1354,108259.0
1355,108284.0
1356,109043.0
1357,109085.0
1358,110375.0
1359,110492.0
1360,110552.0
1361,111108.0
1362,111273.0
1363,112007.0
1364,112208.0
1365,113235.0
1366,114000.0
1367,114273.0
1368,114374.0
1369,114419.0
1370,114530.0
1371,115013.0
1372,115120.0
1373,115524.0
1374,116873.0
1375,117651.0
1376,118553.0
1377,118697.0
1378,120000.0
1379,120933.0
1380,121391.0
1381,121732.0
1382,123238.0
1383,125173.0
1384,125291.0
1385,125571.0
1386,126929.0
1387,130000.0
1388,130152.0
1389,130675.0
1390,131175.0
1391,132369.0
1392,132829.0
1393,132987.0
1394,134047.0
1395,134333.0
1396,134793.0
1397,135252.0
1398,135301.0
1399,135378.0
1400,136644.0
1401,137260.0
1402,137451.0
1403,137888.0
1404,138014.0
1405,138346.0
1406,139207.0
1407,140064.0
1408,141416.0
1409,141959.0
1410,142102.0
1411,142131.0
1412,144032.0
1413,144550.0
1414,144736.0
1415,145218.0
1416,146488.0
1417,146630.0
1418,149036.0
1419,149038.0
1420,150000.0
1421,151751.0
1422,151972.0
1423,152636.0
1424,153799.0
1425,153847.0
1426,154901.0
1427,155714.0
1428,156096.0
1429,156120.0
1430,156732.0
1431,157385.0
1432,158915.0
1433,159468.0
1434,159895.0
1435,163005.0
1436,163289.0
1437,164346.0
1438,169203.0
1439,169710.0
1440,170000.0
1441,170775.0
1442,171503.0
1443,172533.0
1444,175000.0
1445,178027.0
1446,180000.0
1447,180711.0
1448,181552.0
1449,185093.0
1450,185546.0
1451,185928.0
1452,187440.0
1453,189617.0
1454,189639.0
1455,190031.0
1456,191000.0
1457,191466.0
1458,192034.0
1459,192816.0
1460,193833.0
1461,200000.0
1462,201874.0
1463,204733.0
1464,208100.0
1465,209190.0
1466,212645.0
1467,215000.0
1468,217327.0
1469,222500.0
1470,222971.0
1471,223983.0
1472,225968.0
1473,226006.0
1474,226670.0
1475,227714.0
1476,232452.0
1477,232863.0
1478,235272.0
1479,237411.0
1480,238791.0
1481,241251.0
1482,241740.0
1483,245000.0
1484,248286.0
1485,248514.0
1486,249933.0
1487,250000.0
1488,251842.0
1489,252895.0
1490,252935.0
1491,255299.0
1492,257000.0
1493,258066.0
1494,258157.0
1495,259455.0
1496,259999.0
1497,260000.0
1498,260234.0
1499,260534.0
1500,261865.0
1501,265673.0
1502,268727.0
1503,271061.0
1504,271489.0
1505,273428.0
1506,274247.0
1507,275000.0
1508,279429.0
1509,280000.0
1510,282472.0
1511,284652.0
1512,287700.0
1513,288460.0
1514,289573.0
1515,291936.0
1516,292439.0
1517,292590.0
1518,295157.0
1519,300000.0
1520,301065.0
1521,310170.0
1522,311368.0
1523,315049.0
1524,318885.0
1525,323207.0
1526,326283.0
1527,331854.0
1528,334983.0
1529,336227.0
1530,338216.0
1531,338604.0
1532,338999.0
1533,341834.0
1534,341847.0
1535,348475.0
1536,350000.0
1537,351019.0
1538,355662.0
1539,357740.0
1540,378899.0
1541,382457.0
1542,383868.0
1543,384685.0
1544,386612.0
1545,400000.0
1546,401563.0
1547,408747.0
1548,413039.0
1549,420177.0
1550,420595.0
1551,422960.0
1552,423817.0
1553,425934.0
1554,427797.0
1555,430898.0
1556,433000.0
1557,439521.0
1558,442299.0
1559,449807.0
1560,450000.0
1561,453687.0
1562,454257.0
1563,458342.0
1564,466447.0
1565,472436.0
1566,475224.0
1567,475419.0
1568,483681.0
1569,485342.0
1570,485603.0
1571,490232.0
1572,495000.0
1573,498000.0
1574,500000.0
1575,507870.0
1576,537736.0
1577,552506.0
1578,555533.0
1579,560282.0
1580,574000.0
1581,578470.0
1582,589155.0
1583,589289.0
1584,596446.0
1585,596547.0
1586,600000.0
1587,600554.0
1588,603320.0
1589,606775.0
1590,606934.0
1591,609249.0
1592,614335.0
1593,618086.0
1594,623088.0
1595,629126.0
1596,638045.0
1597,650000.0
1598,650722.0
1599,653944.0
1600,656756.0
1601,671198.0
1602,678436.0
1603,678647.0
1604,686378.0
1605,693984.0
1606,695044.0
1607,700000.0
1608,704047.0
1609,705063.0
1610,707021.0
1611,736883.0
1612,739711.0
1613,740313.0
1614,750000.0
1615,754323.0
1616,773662.0
1617,785336.0
1618,787979.0
1619,800000.0
1620,817990.0
1621,822828.0
1622,850000.0
1623,862008.0
1624,871256.0
1625,876001.0
1626,880000.0
1627,897034.0
1628,897955.0
1629,900000.0
1630,904808.0
1631,918127.0
1632,930554.0
1633,950000.0
1634,969941.0
1635,977862.0
1636,984698.0
1637,986000.0
1638,989387.0
1639,989536.0
1640,990000.0
1641,1000000.0
1642,1006059.0
1643,1013893.0
1644,1015755.0
1645,1025489.0
1646,1035388.0
1647,1073969.0
1648,1090073.0
1649,1098401.0
1650,1100000.0
1651,1101470.0
1652,1102525.0
1653,1134786.0
1654,1162988.0
1655,1174484.0
1656,1177873.0
1657,1198453.0
1658,1200000.0
1659,1201434.0
1660,1226552.0
1661,1229782.0
1662,1233519.0
1663,1250000.0
1664,1252301.0
1665,1260116.0
1666,1265572.0
1667,1284740.0
1668,1300000.0
1669,1304042.0
1670,1326267.0
1671,1335768.0
1672,1357129.0
1673,1365006.0
1674,1386254.0
1675,1388499.0
1676,1400000.0
1677,1402118.0
1678,1450000.0
1679,1489771.0
1680,1500000.0
1681,1527289.0
1682,1575000.0
1683,1592645.0
1684,1600000.0
1685,1620294.0
1686,1650000.0
1687,1690861.0
1688,1693000.0
1689,1700000.0
1690,1709073.0
1691,1726868.0
1692,1734497.0
1693,1754000.0
1694,1798379.0
1695,1800000.0
1696,1808533.0
1697,1861118.0
1698,1900000.0
1699,1942569.0
1700,1950214.0
1701,2000000.0
1702,2045068.0
1703,2097362.0
1704,2100000.0
1705,2161480.0
1706,2190042.0
1707,2243180.0
1708,2282593.0
1709,2296491.0
1710,2300000.0
1711,2401722.0
1712,2420197.0
1713,2425000.0
1714,2480421.0
1715,2500000.0
1716,2534370.0
1717,2540240.0
1718,2570392.0
1719,2600000.0
1720,2663090.0
1721,2689677.0
1722,2700000.0
1723,2722420.0
1724,2723349.0
1725,2800000.0
1726,2860016.0
1727,2900000.0
1728,2916548.0
1729,2999134.0
1730,3000000.0
1731,3200000.0
1732,3226443.0
1733,3300000.0
1734,3500000.0
1735,3598902.0
1736,3600000.0
1737,3650000.0
1738,3676235.0
1739,3700000.0
1740,3800000.0
1741,3810867.0
1742,3831401.0
1743,3950652.0
1744,3992880.0
1745,4000000.0
1746,4250000.0
1747,4400000.0
1748,4481910.0
1749,4493384.0
1750,4500000.0
1751,4577861.0
1752,4800000.0
1753,4900000.0
1754,5000000.0
1755,5200000.0
1756,5300000.0
1757,5400000.0
1758,5500000.0
1759,5504441.0
1760,5550000.0
1761,5600000.0
1762,5891252.0
1763,5900000.0
1764,6000000.0
1765,6050443.0
1766,6200000.0
1767,6250000.0
1768,6400000.0
1769,6420000.0
1770,6500000.0
1771,6700000.0
1772,7000000.0
1773,7400000.0
1774,7500000.0
1775,7700000.0
1776,7800000.0
1777,8000000.0
1778,8500000.0
1779,8540000.0
1780,8620000.0
1781,8800000.0
1782,8900000.0
1783,9000000.0
1784,9200000.0
1785,9500000.0
1786,9600000.0
1787,9900000.0
1788,10000000.0
1789,10500000.0
1790,10600000.0
1791,11000000.0
1792,11200000.0
1793,11400000.0
1794,11800000.0
1795,12000000.0
1796,12400000.0
1797,12620000.0
1798,13000000.0
1799,13430000.0
1800,13500000.0
1801,13600000.0
1802,14000000.0
1803,14800000.0
1804,15000000.0
1805,15100000.0
1806,15600000.0
1807,16000000.0
1808,16200000.0
1809,16500000.0
1810,16800000.0
1811,17000000.0
1812,17700000.0
1813,17956913.0
1814,18000000.0
1815,18026148.0
1816,18500000.0
1817,18600000.0
1818,19000000.0
1819,19400000.0
1820,19500000.0
1821,20000000.0
1822,20470000.0
1823,21000000.0
1824,21400000.0
1825,21500000.0
1826,22000000.0
1827,22400000.0
1828,22500000.0
1829,23000000.0
1830,24000000.0
1831,25000000.0
1832,25300000.0
1833,26000000.0
1834,26040000.0
1835,27000000.0
1836,28000000.0
1837,29000000.0
1838,29900000.0
1839,30000000.0
1840,30100000.0
1841,30200000.0
1842,31000000.0
1843,31500000.0
1844,32000000.0
1845,33000000.0
1846,34000000.0
1847,35000000.0
1848,36000000.0
1849,37000000.0
1850,37500000.0
1851,38000000.0
1852,39000000.0
1853,40000000.0
