,title,runtime,release_date,rating,prod_co,metaScore,metaUserScore,imdb_rating,genre,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,directors,writers,budget,opening_wknd,gross_dom,gross_int,title_code
0,Mojave,0,2015-12-03,R,"['Atlas Independent', 'William Morris Endeavor (WME) Entertainment', 'A24']",0,0,0,"['Drama', 'Thriller']",/name/nm1209966/,/name/nm1330560/,/name/nm2864046/,/name/nm0949409/,/name/nm1616252/,/name/nm0105143/,/name/nm0324658/,/name/nm4341076/,/name/nm0469823/,/name/nm2804503/,['William Monahan'],['William Monahan'],3303,8253,8602.0,,tt2322517
0,Strangerland,0,2015-07-10,R,"['Worldview Entertainment', 'Creative Artists Agency (CAA)', 'Alchemy']",0,0,0,"['Drama', 'Mystery', 'Thriller']",/name/nm0000173/,/name/nm0001212/,/name/nm0915989/,/name/nm1013376/,/name/nm4784035/,/name/nm2054816/,/name/nm5640595/,/name/nm0751231/,/name/nm2407067/,/name/nm2717252/,['Kim Farrant'],"['Michael Kinirons', 'Fiona Seres', 'Fiona Seres']",10000000,17472,17472.0,111107.0,tt2325977
0,Tumbledown,0,2016-02-05,R,"['BRON Studios', 'Starz Digital Media']",0,0,0,"['Comedy', 'Music', 'Romance']",/name/nm0356017/,/name/nm0837177/,/name/nm0001100/,/name/nm0542133/,/name/nm1872698/,/name/nm0001162/,/name/nm0557956/,/name/nm0145299/,/name/nm1752212/,/name/nm0928560/,['Sean Mewshaw'],"['Sean Mewshaw', 'Desi van Til', 'Desi van Til', 'Desi van Til', 'Desi van Til']",7331,135026,282083.0,,tt2338424
0,Too Late,0,2016-04,Not Rated,"['Foe Killer Films', 'Content Media', 'Vanishing Angle']",0,0,0,"['Drama', 'Mystery', 'Thriller']",/name/nm1901842/,/name/nm0001233/,/name/nm0954036/,/name/nm0001026/,/name/nm3706952/,/name/nm0001194/,/name/nm0370035/,/name/nm0835045/,/name/nm0005231/,/name/nm0688624/,['Dennis Hauck'],['Dennis Hauck'],7000,60438,60438.0,,tt2394063
0,Avengers: Age of Ultron,0,2015-05-01,PG-13,"['Marvel Studios', 'Walt Disney Studios Motion Pictures']",0,0,0,"['Action', 'Adventure', 'Sci-Fi']",/name/nm0000375/,/name/nm0262635/,/name/nm0749263/,/name/nm1165110/,/name/nm0424060/,/name/nm0719637/,/name/nm0000652/,/name/nm0000168/,/name/nm0000332/,/name/nm1093951/,['Joss Whedon'],"['Joss Whedon', 'Stan Lee', 'Jack Kirby', 'Joe Simon', 'Jack Kirby', 'Jim Starlin']",250000000,191271109,459005868.0,1402805868.0,tt2395427
0,The Invitation,0,2016-04-08,Not Rated,"['Gamechanger Films', 'ICM Partners', 'Drafthouse Films']",0,0,0,"['Drama', 'Mystery', 'Thriller']",/name/nm1334869/,/name/nm1538675/,/name/nm0401264/,/name/nm0087109/,/name/nm4851831/,/name/nm0472891/,/name/nm0236451/,/name/nm0897425/,/name/nm0489004/,/name/nm1028991/,['Karyn Kusama'],"['Phil Hay', 'Matt Manfredi']",67877,231737,354835.0,,tt2400463
0,Tracers,0,2015-03-20,PG-13,"['Saban Films', 'FilmNation Entertainment', 'Saban Films']",0,0,0,"['Action', 'Crime', 'Drama', 'Thriller']",/name/nm1210124/,/name/nm2955595/,/name/nm1501374/,/name/nm1969169/,/name/nm5729373/,/name/nm4427880/,/name/nm3651449/,/name/nm2795989/,/name/nm2722066/,/name/nm7358392/,['Daniel Benmayor'],"['Matt Johnson', 'T.J. Scott', 'Kevin Lund', 'Matt Johnson', 'Leslie Bohem']",11000000,3340503,,,tt2401097
0,Anomalisa,0,2015-09-04,R,"['Paramount Animation', 'HanWay Films', 'Paramount Pictures']",0,0,0,"['Animation', 'Comedy', 'Drama', 'Romance']",/name/nm0000667/,/name/nm0000492/,/name/nm0006888/,,,,,,,,"['Duke Johnson', 'Charlie Kaufman']",['Charlie Kaufman'],8000000,135222,3759286.0,5659286.0,tt2401878
0,Dark Places,0,2015-06-18,R,"['Exclusive Media Group', 'Exclusive Media Group', 'A24']",0,0,0,"['Action', 'Drama', 'Mystery', 'Thriller']",/name/nm0000234/,/name/nm0396558/,/name/nm0376716/,/name/nm1631269/,/name/nm3606106/,/name/nm1015684/,/name/nm4446467/,/name/nm0744776/,/name/nm0108703/,/name/nm0488493/,['Gilles Paquet-Brenner'],"['Gilles Paquet-Brenner', 'Gillian Flynn']",20000000,208588,5090852.0,,tt2402101
0,Carol,0,2016-01-15,R,"['The Weinstein Company', 'HanWay Films', 'The Weinstein Company']",0,0,0,"['Drama', 'Romance']",/name/nm0000949/,/name/nm1913734/,/name/nm0005299/,/name/nm0151419/,/name/nm3821405/,/name/nm1910274/,/name/nm5754425/,/name/nm0189755/,/name/nm6412766/,/name/nm1247855/,['Todd Haynes'],"['Phyllis Nagy', 'Patricia Highsmith']",11800000,253510,12711491.0,40272135.0,tt2402927
0,Woman in Gold,0,2015-04-10,PG-13,"['Origin Pictures', 'The Weinstein Company', 'The Weinstein Company']",0,0,0,"['Biography', 'Drama', 'History']",/name/nm0000545/,/name/nm0005351/,/name/nm0117709/,/name/nm0005017/,/name/nm1137209/,/name/nm1796057/,/name/nm0001097/,/name/nm1662644/,/name/nm0001527/,/name/nm0000596/,['Simon Curtis'],"['Alexi Kaye Campbell', 'E. Randol Schoenberg', 'Maria Altmann']",11000000,2091551,33307793.0,61619773.0,tt2404425
0,The Wolfpack,0,2015-07-10,R,"['Candescent Films', 'Magnolia Pictures']",0,0,0,"['Documentary', 'Biography']",/name/nm5291164/,/name/nm5291179/,/name/nm5291313/,/name/nm5291664/,/name/nm5290797/,/name/nm5291412/,/name/nm7696175/,/name/nm8633802/,/name/nm7696174/,/name/nm7538388/,['Crystal Moselle'],[],43920,1301696,1414140.0,,tt2415458
0,Gabbar is Back,0,2015-05-01,Not Rated,"['Bhansali Productions', 'Panorama Studios']",0,0,0,['Action'],/name/nm0474774/,/name/nm0004626/,/name/nm1599046/,/name/nm1696711/,/name/nm4188433/,/name/nm1571487/,/name/nm3831960/,/name/nm0838520/,/name/nm5897302/,/name/nm5363398/,['Radha Krishna Jagarlamudi'],"['A.R. Murugadoss', 'Rajat Arora', 'Rajat Arora', 'D.S. Kannan']",279429,534601,998582.0,,tt2424988
0,Beyond the Mask,0,2015-04-06,PG,"['Burns Family Studios', 'Freestyle Releasing']",0,0,0,"['Action', 'Adventure', 'Drama', 'Romance']",/name/nm3553295/,/name/nm0722636/,/name/nm3951257/,/name/nm0535040/,/name/nm0530771/,/name/nm3938180/,/name/nm1589782/,/name/nm0457723/,/name/nm6330120/,/name/nm2844430/,['Chad Burns'],"['Paul McCusker', 'Stephen Kendrick', 'Brennan Smith', 'Aaron Burns', 'Chad Burns']",18801,1236094,1236094.0,,tt2433040
0,Project Almanac,0,2015-01-30,PG-13,"['Insurge Pictures', 'Paramount Pictures']",0,0,0,"['Drama', 'Mystery', 'Sci-Fi', 'Thriller']",/name/nm0484541/,/name/nm3733763/,/name/nm4722966/,/name/nm4103976/,/name/nm1348102/,/name/nm1570766/,/name/nm0917314/,/name/nm3978751/,/name/nm0344196/,/name/nm3350137/,['Dean Israelite'],"['Jason Pagan', 'Andrew Deutschman']",12000000,8310252,22348241.0,33213241.0,tt2436386
0,Joy,0,2015-12-25,PG-13,"['Fox 2000 Pictures', 'Fox 2000 Pictures']",0,0,0,['Drama'],/name/nm2225369/,/name/nm0000134/,/name/nm0177896/,/name/nm1183149/,/name/nm0002663/,/name/nm0000515/,/name/nm0000618/,/name/nm4745601/,/name/nm0737533/,/name/nm0005166/,['David O. Russell'],"['David O. Russell', 'Annie Mumolo', 'David O. Russell']",60000000,17015168,56451232.0,101134059.0,tt2446980
0,The Peanuts Movie,0,2015-11-06,G,"['Twentieth Century Fox Animation', 'Walt Disney Studios', 'Twentieth Century Fox']",0,0,0,"['Animation', 'Comedy', 'Family']",/name/nm6907855/,/name/nm0006837/,/name/nm5295511/,/name/nm4941145/,/name/nm1661252/,/name/nm6843974/,/name/nm5975858/,/name/nm0155693/,/name/nm3476372/,/name/nm3096859/,['Steve Martino'],"['Craig Schulz', 'Bryan Schulz', 'Cornelius Uliano', 'Charles M. Schulz']",99000000,44213073,130178411.0,246233113.0,tt2452042
0,Mi America,0,2015-10-16,R,"['Industrial House Films', 'The Film Sales Company', 'Industrial House Films']",0,0,0,"['Crime', 'Drama']",/name/nm0284770/,/name/nm0104043/,/name/nm5184830/,/name/nm2998538/,/name/nm5801250/,/name/nm1452302/,/name/nm5782259/,/name/nm5388262/,/name/nm5782260/,/name/nm2039507/,['Robert Fontaine'],['Robert Fontaine'],2100000,3330,3330.0,3330.0,tt2460506
0,Be Here Now,0,2015-06-13,,"['Silver Lining Entertainment (II)', 'Netflix']",0,0,0,"['Documentary', 'Biography', 'Drama', 'Family']",/name/nm2541974/,/name/nm1813878/,/name/nm8070284/,/name/nm8070283/,/name/nm8070286/,/name/nm8070285/,/name/nm7998465/,,,,['Lilibet Foster'],[],13577,22424,22424.0,,tt2473476
0,Paranormal Activity: The Ghost Dimension,0,2015-10-23,R,"['Blumhouse Productions', 'Paramount Pictures']",0,0,0,"['Horror', 'Mystery', 'Thriller']",/name/nm3042235/,/name/nm1787921/,/name/nm6386497/,/name/nm2872012/,/name/nm2772584/,/name/nm3785503/,/name/nm1053580/,/name/nm0573134/,/name/nm0470462/,/name/nm0285209/,['Gregory Plotkin'],"['Jason Pagan', 'Andrew Deutschman', 'Adam Robitel', 'Gavin Heffernan', 'Brantley Aufill', 'Jason Pagan', 'Andrew Deutschman', 'Oren Peli']",10000000,8070493,18300124.0,78903124.0,tt2473510
0,The Hallow,0,2015-11-05,Not Rated,"['Occupant Entertainment', 'Altitude Film Sales', 'IFC Midnight']",0,0,0,"['Horror', 'Thriller']",/name/nm1152798/,/name/nm0636942/,/name/nm0568385/,/name/nm0806968/,/name/nm0527994/,/name/nm8296691/,/name/nm0334324/,/name/nm7185413/,/name/nm6864743/,/name/nm5977344/,['Corin Hardy'],"['Corin Hardy', 'Felipe Marino', 'Tom de Ville', 'Corin Hardy', 'Felipe Marino']",1559,13906,1862407.0,,tt2474976
0,Star Wars: Episode VII - The Force Awakens,0,2015-12-18,PG-13,"['Lucasfilm', 'Walt Disney Studios Motion Pictures']",0,0,0,"['Action', 'Adventure', 'Sci-Fi']",/name/nm5397459/,/name/nm3915784/,/name/nm1209966/,/name/nm1727304/,/name/nm0000148/,/name/nm0000434/,/name/nm0000402/,/name/nm3485845/,/name/nm2143282/,/name/nm0785227/,['J.J. Abrams'],"['Lawrence Kasdan', 'J.J. Abrams', 'Michael Arndt', 'George Lucas']",245000000,247966675,936662225.0,2068223624.0,tt2488496
0,Last Knights,0,2015-04-03,R,"['Luka Productions International', 'Arclight Films', 'Lionsgate']",0,0,0,"['Action', 'Drama', 'History', 'War']",/name/nm0654110/,/name/nm0000151/,/name/nm0377336/,/name/nm1818216/,/name/nm0193295/,/name/nm0407296/,/name/nm0014227/,/name/nm2271872/,/name/nm3752454/,/name/nm0957909/,['Kazuaki Kiriya'],"['Michael Konyves', 'Dove Sussman']",40000000,1797955,,,tt2493486
0,Bone Tomahawk,0,2015-10-01,Not Rated,"['Caliber Media Company', 'Celluloid Dreams', 'RLJ Entertainment']",0,0,0,"['Drama', 'Horror', 'Western']",/name/nm0000621/,/name/nm0933940/,/name/nm0289142/,/name/nm0420955/,/name/nm3827455/,/name/nm2797756/,/name/nm0000274/,/name/nm0577329/,/name/nm0354085/,/name/nm0364110/,['S. Craig Zahler'],['S. Craig Zahler'],1800000,382579,,,tt2494362
0,Burnt,0,2015-10-30,R,"['3 Arts Entertainment', 'The Weinstein Company', 'The Weinstein Company']",0,0,0,"['Comedy', 'Drama']",/name/nm0177896/,/name/nm1092227/,/name/nm0117709/,/name/nm1249052/,/name/nm1082477/,/name/nm4187130/,/name/nm0329094/,/name/nm0722629/,/name/nm1304386/,/name/nm0000668/,['John Wells'],"['Steven Knight', 'Michael Kalesniko']",20000000,5002521,13651946.0,36606743.0,tt2503944
0,Broken Horses,0,2015-04-10,R,"['Reliance Entertainment', 'IM Global', 'Reliance Entertainment']",0,0,0,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",/name/nm4142463/,/name/nm0005048/,/name/nm4198509/,/name/nm0001218/,/name/nm0902188/,/name/nm0899487/,/name/nm0000352/,/name/nm1237088/,/name/nm0784833/,/name/nm0947338/,['Vidhu Vinod Chopra'],"['Vidhu Vinod Chopra', 'Abhijat Joshi']",15000000,30288,,,tt2503954
0,Hotel Transylvania 2,0,2015-09-25,PG,"['Columbia Pictures', 'Columbia Pictures']",0,0,0,"['Animation', 'Comedy', 'Family', 'Fantasy']",/name/nm0001191/,/name/nm1676221/,/name/nm1411125/,/name/nm0416673/,/name/nm0000114/,/name/nm0005450/,/name/nm1221047/,/name/nm6239143/,/name/nm0000376/,/name/nm0788340/,['Genndy Tartakovsky'],"['Robert Smigel', 'Adam Sandler', 'Todd Durham']",80000000,48464322,169700110.0,474800000.0,tt2510894
0,Rosenwald,0,2015-08-14,,"['Ciesla Foundation', 'Ciesla Foundation']",0,0,0,"['Documentary', 'Biography']",/name/nm5063965/,/name/nm0093971/,/name/nm5683260/,/name/nm5683180/,/name/nm2238542/,/name/nm0938045/,,,,,['Aviva Kempner'],['Aviva Kempner'],7902,433924,433924.0,,tt2514028
0,The Gunman,0,2015-03-20,R,"['StudioCanal', 'Open Road Films (II)']",0,0,0,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",/name/nm0000576/,/name/nm0252961/,/name/nm0872910/,/name/nm0000849/,/name/nm0935653/,/name/nm0753314/,/name/nm0291918/,/name/nm6946563/,/name/nm4089182/,/name/nm5580297/,['Pierre Morel'],"['Jean-Patrick Manchette', 'Don MacPherson', 'Pete Travis', 'Sean Penn']",40000000,5028702,10664749.0,24177137.0,tt2515034
0,Slow Learners,0,2015-08-19,Not Rated,"['BBCG Films', 'Automatic Entertainment', 'Sundance Selects']",0,0,0,"['Comedy', 'Romance']",/name/nm1269723/,/name/nm1474425/,/name/nm7515373/,/name/nm2003994/,/name/nm1901220/,/name/nm1169428/,/name/nm3337650/,/name/nm0281212/,/name/nm0718642/,/name/nm4303194/,"['Don Argott', 'Sheena M. Joyce']","['Heather Maidat', 'Heather Maidat', 'Peter C. Swords']",948,22272,22272.0,,tt2537390
0,Get Hard,0,2015-03-27,R,"['Gary Sanchez Productions', 'HBO Max']",0,0,0,"['Comedy', 'Crime']",/name/nm0002071/,/name/nm0366389/,/name/nm1555340/,/name/nm1939267/,/name/nm0005266/,/name/nm1731401/,/name/nm4578163/,/name/nm2974788/,/name/nm0070115/,/name/nm1243604/,['Etan Cohen'],"['Jay Martel', 'Ian Roberts', 'Etan Cohen', 'Adam McKay', 'Jay Martel', 'Ian Roberts']",40000000,33803253,90411453.0,111711453.0,tt2561572
0,Seoul Searching,0,2017-12-15,TV-MA,"['Seoul Searching', 'Wonder Vision']",0,0,0,"['Comedy', 'Drama', 'Music', 'Romance']",/name/nm2014390/,/name/nm2565039/,/name/nm0150925/,/name/nm1654982/,/name/nm6682722/,/name/nm6667887/,/name/nm4786875/,/name/nm2397296/,/name/nm1721527/,/name/nm5602143/,['Benson Lee'],['Benson Lee'],2100000,8966,18654.0,18654.0,tt2566644
0,Me and Earl and the Dying Girl,0,2015-07-01,PG-13,"['Indian Paintbrush', 'Fox Searchlight Pictures']",0,0,0,"['Comedy', 'Drama']",/name/nm3287038/,/name/nm5518972/,/name/nm4972453/,/name/nm0644406/,/name/nm0110168/,/name/nm0788340/,/name/nm1256532/,/name/nm2711305/,/name/nm3675325/,/name/nm1642004/,['Alfonso Gomez-Rejon'],"['Jesse Andrews', 'Jesse Andrews']",8000000,196496,6758416.0,9074749.0,tt2582496
0,Voiceless,0,2015,PG-13,['Deep C Digital'],0,0,0,"['Drama', 'Thriller']",/name/nm1566033/,/name/nm3784739/,/name/nm4075380/,/name/nm0751638/,/name/nm0735467/,/name/nm0608628/,/name/nm5580052/,/name/nm0674317/,/name/nm6737858/,/name/nm0532342/,['Pat Necerato'],['Pat Necerato'],500000,292438,419952.0,419952.0,tt2603600
0,A Beautiful Now,0,2016-09-02,R,"['Unified Pictures', 'ICM Partners', 'Monterey Media']",0,0,0,"['Comedy', 'Drama', 'Music', 'Romance']",/name/nm0817844/,/name/nm2091145/,/name/nm2180792/,/name/nm2180812/,/name/nm2395760/,/name/nm1738176/,/name/nm1298458/,/name/nm0024511/,/name/nm4153468/,/name/nm0311708/,['Daniela Amavia'],"['Daniela Amavia', 'Daniela Amavia']",148,1714,1714.0,,tt2611160
0,City of Gold,0,2016-03-11,R,['IFC Films'],0,0,0,"['Documentary', 'Biography']",/name/nm3129350/,/name/nm3467605/,/name/nm0325013/,/name/nm3419284/,/name/nm5402366/,/name/nm3477937/,/name/nm1032217/,/name/nm2022963/,/name/nm7996968/,/name/nm0872821/,['Laura Gabbert'],"['Laura Gabbert', 'Laura Gabbert']",62959,640979,680618.0,,tt2614776
0,Into the Forest,0,2016-07-29,R,"['Rhombus Media', 'Celsius Entertainment', 'A24']",0,0,0,"['Drama', 'Horror', 'Sci-Fi', 'Thriller']",/name/nm0680983/,/name/nm0939697/,/name/nm1540404/,/name/nm0719678/,/name/nm1002664/,/name/nm0187724/,/name/nm8304119/,/name/nm8304120/,/name/nm0685681/,/name/nm0136482/,['Patricia Rozema'],"['Patricia Rozema', 'Jean Hegland']",6438,9995,92166.0,,tt2625810
0,Uncertain,0,2015-04-16,,"['Lucid', 'Lucid Inc']",0,0,0,"['Documentary', 'Comedy', 'Drama']",,,,,,,,,,,"['Ewan McNicol', 'Anna Sandilands']","['Ewan McNicol', 'Anna Sandilands']",29736,29736,,,tt2630352
0,Baahubali: The Beginning,0,2015-07-09,Not Rated,"['Arka Mediaworks', 'Birch Tree Entertainment']",0,0,0,"['Action', 'Drama']",/name/nm1659141/,/name/nm2281292/,/name/nm0471447/,/name/nm0766470/,/name/nm2011932/,/name/nm1961459/,/name/nm0621937/,/name/nm1679372/,/name/nm7319988/,/name/nm6845066/,['S.S. Rajamouli'],"['Vijayendra Prasad', 'S.S. Rajamouli', 'C.H. Vijay Kumar', 'Ajay Kumar', 'Madhan Karky', 'Manoj Muntashir']",18026148,3575000,6738000.0,7934787.0,tt2631186
0,Ted 2,0,2015-06-26,R,"['Universal Pictures', 'Universal Pictures']",0,0,0,['Comedy'],/name/nm0000242/,/name/nm0532235/,/name/nm1086543/,/name/nm1274797/,/name/nm0000610/,/name/nm0000151/,/name/nm0429207/,/name/nm0911320/,/name/nm0000373/,/name/nm0810488/,['Seth MacFarlane'],"['Seth MacFarlane', 'Alec Sulkin', 'Wellesley Wild', 'Seth MacFarlane']",68000000,33507870,81476385.0,215863606.0,tt2637276
0,Hot Tub Time Machine 2,0,2015-02-20,R,"['Paramount Pictures', 'Paramount Pictures']",0,0,0,"['Comedy', 'Mystery', 'Sci-Fi']",/name/nm1117791/,/name/nm0732497/,/name/nm0241173/,/name/nm0004395/,/name/nm1843026/,/name/nm0000331/,/name/nm2180792/,/name/nm4944824/,/name/nm0428319/,/name/nm3529685/,['Steve Pink'],"['Josh Heald', 'Josh Heald', 'John Karnay']",14000000,5963324,12314651.0,13081651.0,tt2637294
0,Villmark 2,0,2015-10-09,Not Rated,"['Handmade films in Norwegian woods', 'Epic Pictures Group', 'Lighthouse Home Entertainment']",0,0,0,['Horror'],/name/nm2717241/,/name/nm0471601/,/name/nm0635962/,/name/nm0654070/,/name/nm3162723/,/name/nm4561559/,/name/nm1375679/,/name/nm0536676/,/name/nm6938676/,/name/nm8661764/,['Pål Øie'],"['Kjersti Helen Rasmussen', 'Pål Øie', 'Pål Øie']",1500000,758497,,,tt2664880
0,Hitman: Agent 47,0,2015-08-21,R,"['Twentieth Century Fox', 'Twentieth Century Fox']",0,0,0,"['Action', 'Crime', 'Thriller']",/name/nm1670029/,/name/nm3799669/,/name/nm0704270/,/name/nm0001354/,/name/nm2854802/,/name/nm2045884/,/name/nm1026278/,/name/nm1095432/,/name/nm7515517/,/name/nm0116041/,['Aleksander Bach'],"['Skip Woods', 'Michael Finch', 'Skip Woods', 'Morten Iversen', 'Peter Gjellerup Koch']",35000000,8326530,22467450.0,82347656.0,tt2679042
0,The D Train,0,2015-05-08,R,"['Ealing Studios Entertainment', 'IFC Films']",0,0,0,"['Comedy', 'Drama']",/name/nm0085312/,/name/nm0005188/,/name/nm1063517/,/name/nm0001787/,/name/nm5210480/,/name/nm3585980/,/name/nm1531180/,/name/nm0925234/,/name/nm5291597/,/name/nm1251245/,"['Andrew Mogel', 'Jarrad Paul']","['Jarrad Paul', 'Andrew Mogel']",3000000,469000,673151.0,774780.0,tt2690138
0,Blackhat,0,2015-01-16,R,"['Forward Pass', 'Universal Pictures']",0,0,0,"['Action', 'Crime', 'Thriller']",/name/nm1165110/,/name/nm0205626/,/name/nm2325018/,/name/nm0910966/,/name/nm0564697/,/name/nm0648499/,/name/nm0182662/,/name/nm1019691/,/name/nm0651159/,/name/nm0905691/,['Michael Mann'],['Morgan Davis Foehl'],70000000,3901815,8005980.0,19652057.0,tt2717822
0,Everest,0,2015-09-25,PG-13,"['Working Title Films', 'Universal Pictures']",0,0,0,"['Action', 'Adventure', 'Biography', 'Drama', 'Thriller']",/name/nm0164809/,/name/nm7583273/,/name/nm0942876/,/name/nm0376540/,/name/nm0329259/,/name/nm0100628/,/name/nm5034178/,/name/nm0793858/,/name/nm3268224/,/name/nm2687517/,['Baltasar Kormákur'],"['William Nicholson', 'Simon Beaufoy']",55000000,7222035,43482270.0,203427584.0,tt2719848
0,Behind the White Glasses,0,2016-04-29,,"['White Glasses Film', 'Istituto Luce Cinecittà', 'Parade Deck Films']",0,0,0,"['Documentary', 'Biography']",/name/nm0921631/,/name/nm8825908/,/name/nm0921632/,/name/nm0195148/,/name/nm9328176/,/name/nm0869200/,/name/nm0667939/,/name/nm0478431/,/name/nm0423350/,/name/nm0517405/,['Valerio Ruiz'],['Valerio Ruiz'],900,2223,4770.0,,tt2721510
0,Hot Water,0,2015-04-01,Not Rated,['Indican Pictures'],0,0,0,"['Documentary', 'Drama']",/name/nm1887346/,,,,,,,,,,"['Lizabeth Rogers', 'Kevin Flint']","['Kevin Flint', 'Lizabeth Rogers']",1512,12101,12101.0,,tt2721960
0,The Longest Ride,0,2015-04-10,PG-13,"['Fox 2000 Pictures', 'Twentieth Century Fox']",0,0,0,"['Drama', 'Romance']",/name/nm2207222/,/name/nm1429380/,/name/nm0000257/,/name/nm1658935/,/name/nm2772105/,/name/nm2552034/,/name/nm0000357/,/name/nm0058950/,/name/nm5923360/,/name/nm4146141/,['George Tillman Jr.'],"['Nicholas Sparks', 'Craig Bolotin']",34000000,13019686,37446117.0,62944815.0,tt2726560
0,Papa Hemingway in Cuba,0,2016-04-29,R,"['Magenta Light Productions', 'Premiere Entertainment Group', 'Yari Film Group (YFG)']",0,0,0,"['Biography', 'Drama']",/name/nm0000610/,/name/nm0000613/,/name/nm0816962/,/name/nm1310368/,/name/nm0869467/,/name/nm0001664/,/name/nm1190376/,/name/nm3815069/,/name/nm1525599/,/name/nm7033881/,['Bob Yari'],['Denne Bart Petitclerc'],475224,1115615,1153690.0,,tt2749282
0,Sinister 2,0,2015-08-21,R,"['Entertainment One', 'Blumhouse International', 'Focus Features']",0,0,0,"['Horror', 'Mystery', 'Thriller']",/name/nm0710447/,/name/nm0815370/,/name/nm3625321/,/name/nm4524493/,/name/nm0168398/,/name/nm1693588/,/name/nm0064040/,/name/nm6722749/,/name/nm5106276/,/name/nm6722750/,['Ciarán Foy'],"['Scott Derrickson', 'C. Robert Cargill', 'Scott Derrickson', 'C. Robert Cargill']",10000000,10542116,27740955.0,53329150.0,tt2752772
0,Antarctic Edge: 70° South,0,2015-06,Not Rated,"['Rutgers University', 'First Run Features']",0,0,0,"['Documentary', 'Adventure']",/name/nm5398459/,/name/nm7525861/,/name/nm7525862/,/name/nm5135379/,/name/nm7525863/,/name/nm7525864/,/name/nm7525865/,/name/nm7525866/,/name/nm7525867/,/name/nm2113186/,['Dena Seidel'],['Dena Seidel'],150000,3131,7193.0,7193.0,tt2780714
0,Death Valley,0,2015-10-20,Not Rated,"['Cinematic Pictures', 'Indican Pictures']",0,0,0,"['Crime', 'Drama', 'Mystery', 'Thriller']",/name/nm0492345/,/name/nm0613147/,/name/nm0695560/,/name/nm1479022/,/name/nm0005026/,/name/nm0711595/,/name/nm5586122/,/name/nm2164512/,/name/nm2100174/,,['T.J. Scott'],"['Brad MacPherson', 'Brad MacPherson', 'T.J. Scott']",4344,5211,5211.0,,tt2788512
0,Straight Outta Tompkins,0,2015-03-06,Not Rated,"['Lyric Films', 'Indican Pictures']",0,0,0,['Drama'],/name/nm3046955/,/name/nm4953884/,/name/nm3906593/,/name/nm4286650/,/name/nm5606026/,/name/nm5064707/,/name/nm5606326/,/name/nm3226715/,/name/nm5750848/,/name/nm2554157/,['Zephyr Benson'],['Zephyr Benson'],4011,8022,8022.0,,tt2815720
0,The Childhood of a Leader,0,2016-07-22,,"['Scion Pictures', 'Protagonist Pictures', 'IFC Films']",0,0,0,['Drama'],/name/nm0067367/,/name/nm0192377/,/name/nm5237479/,/name/nm0603446/,/name/nm0099134/,/name/nm1500155/,/name/nm7596255/,/name/nm3885341/,/name/nm3266168/,/name/nm1981574/,['Brady Corbet'],"['Mona Fastvold', 'Jean-Paul Sartre', 'Brady Corbet']",3000000,245546,,,tt2815902
0,Cemetery of Splendor,0,2015-09-30,Unrated,"['Kick the Machine', 'The Match Factory', 'Strand Releasing']",0,0,0,"['Drama', 'Fantasy']",/name/nm1178649/,/name/nm1616898/,/name/nm7290296/,/name/nm7588298/,/name/nm7588299/,/name/nm7588300/,/name/nm7588301/,/name/nm1616807/,/name/nm7588302/,/name/nm7588303/,['Apichatpong Weerasethakul'],"['Apichatpong Weerasethakul', 'Apichatpong Weerasethakul']",7780,51950,98932.0,,tt2818654
0,Furious 7,0,2015-04-03,PG-13,"['Universal Pictures', 'Universal Pictures']",0,0,0,"['Action', 'Adventure', 'Crime', 'Thriller']",/name/nm0004874/,/name/nm0908094/,/name/nm0425005/,/name/nm0005458/,/name/nm0735442/,/name/nm0108287/,/name/nm0879085/,/name/nm0524839/,/name/nm0085407/,/name/nm0000621/,['James Wan'],"['Chris Morgan', 'Gary Scott Thompson']",190000000,147187040,353007020.0,1515047671.0,tt2820852
0,Intersection,0,2015-10-09,Not Rated,"['Tortoise Entertainment', 'Indican Pictures']",0,0,0,"['Crime', 'Drama', 'Mystery', 'Romance', 'Thriller']",/name/nm0724116/,/name/nm3032717/,/name/nm0930971/,/name/nm0375461/,/name/nm2389444/,/name/nm0082465/,/name/nm0434563/,/name/nm4224722/,/name/nm0166472/,/name/nm0189237/,['Tim French'],"['Michael French', 'Michael French', 'Tim French', 'Tim French']",1940,5116,5116.0,,tt2828310
0,Pitch Perfect 2,0,2015-05-15,PG-13,"['Brownstone Productions (II)', 'Quickfire Films', 'Universal Pictures']",0,0,0,"['Comedy', 'Music']",/name/nm0447695/,/name/nm2313103/,/name/nm2794962/,/name/nm0811242/,/name/nm2799457/,/name/nm2796745/,/name/nm0005408/,/name/nm2319871/,/name/nm4805317/,/name/nm3625065/,['Elizabeth Banks'],"['Kay Cannon', 'Mickey Rapkin']",29000000,69216890,184296230.0,287144079.0,tt2848292
