,title_code,title,runtime,release_date,rating,prod_co,metaScore,metaUserScore,imdb_rating,genre,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,directors,writers,budget,opening_wknd,gross_dom,gross_int
0,tt6772524,Trouble,0,2019-08-08,,"['3QU Media', 'Batrax Entertainment']",0,0,0,[],/name/nm4510001/,/name/nm0781899/,/name/nm1423955/,/name/nm0935441/,/name/nm0005519/,/name/nm0570364/,/name/nm2497048/,/name/nm0915458/,/name/nm3127051/,/name/nm1821327/,['Kevin Johnson'],"['Jordan Katz', 'Judah Miller', 'Rob Muir', 'John Paul Murphy', 'Harland Williams']",11944672.0,,,
0,tt6772804,Escape Plan: The Extractors,0,2019-07-02,R,"['Emmett/Furla/Oasis Films (EFO Films)', 'FilmGelt', 'Lionsgate Home Entertainment']",0,0,0,[],/name/nm0000230/,/name/nm1176985/,/name/nm1265067/,/name/nm1018221/,/name/nm1484270/,/name/nm0001701/,/name/nm0454809/,/name/nm1055590/,/name/nm1679802/,/name/nm0005568/,['John Herzfeld'],"['Miles Chapman', 'John Herzfeld']",1766092.0,,,
0,tt6775008,Brain Matters,0,2019-06-01,,['L9 Goodies'],0,0,0,[],/name/nm11412816/,/name/nm11412797/,/name/nm11412807/,/name/nm11412809/,/name/nm11412800/,/name/nm7727860/,/name/nm11412810/,/name/nm11412794/,/name/nm2830594/,/name/nm8368996/,['Carlota Nelson'],['Carlota Nelson'],,,,
0,tt6780234,Ouija Room,0,2019-06-21,,['Keenan Patrick Pryor Productions'],0,0,0,[],/name/nm5440581/,/name/nm6341102/,/name/nm5964661/,/name/nm7324737/,/name/nm6020554/,/name/nm1968137/,/name/nm6607955/,/name/nm5422980/,/name/nm7251762/,,['Henrique Couto'],['Dan Wilder'],,,,
0,tt6780790,The Fox Hunter,0,2019-03-31,,"['Denim Buffalo Films', 'Blood Sweat Honey', 'Indican Pictures']",0,0,0,[],/name/nm5589690/,/name/nm0110803/,/name/nm4703551/,/name/nm5703842/,/name/nm1107127/,/name/nm0401132/,/name/nm9047759/,/name/nm2816832/,/name/nm1149285/,/name/nm0176922/,['Patrick Shanahan'],['Patrick Shanahan'],,,,
0,tt6782412,Beyond the Vows,0,2019-08-02,TV-PG,"['Wisdom Productions', 'Bridgestone Multimedia']",0,0,0,[],/name/nm4871134/,/name/nm7309484/,/name/nm5598031/,/name/nm10081564/,/name/nm7327282/,/name/nm2901018/,/name/nm10308897/,/name/nm9065617/,/name/nm6206477/,/name/nm7489402/,['Joan Montreuil'],['Joan Montreuil'],50000.0,,,
0,tt6785752,Lillith,0,2019-09-13,,['Ritterhaus Productions'],0,0,0,[],/name/nm2076356/,/name/nm8590895/,/name/nm7679276/,/name/nm7931356/,/name/nm8933654/,/name/nm9226501/,/name/nm8797719/,/name/nm8617925/,/name/nm7260746/,/name/nm9206405/,['Lee Esposito'],"['Lee Esposito', 'Luke Stannard']",150000.0,,,
0,tt6786948,Portraits,0,2019-03-21,,['Zamykat Pictures'],0,0,0,[],/name/nm3433879/,/name/nm3429301/,/name/nm1683947/,/name/nm1877449/,/name/nm0325943/,/name/nm2845557/,/name/nm0624468/,/name/nm3921664/,/name/nm2457227/,/name/nm5866652/,['Stephanie Paris'],['Stephanie Paris'],,,,
0,tt6787238,No Sin Unpunished,0,2019-01-21,,"['King Windom Productions', 'Monarch Home Entertainment']",0,0,0,[],/name/nm4345863/,/name/nm3259039/,/name/nm5680536/,/name/nm0695373/,/name/nm0911360/,/name/nm1530293/,/name/nm7207619/,/name/nm6898155/,/name/nm4344729/,/name/nm3904923/,['Matt Green'],['John Farris'],,,,
0,tt6790660,Where Theo Lives,0,2019-07-14,,['Invisible Spectrums'],0,0,0,[],/name/nm6123049/,/name/nm5443851/,/name/nm5085991/,/name/nm4837072/,/name/nm1293330/,/name/nm9315159/,/name/nm6516938/,/name/nm1770759/,,,['Dariun Robinson'],['Dariun Robinson'],,,,
0,tt6793878,Zizotek,0,2019-12-12,,['235'],0,0,0,[],/name/nm8930632/,/name/nm2018407/,/name/nm5236473/,/name/nm0313317/,/name/nm0500870/,/name/nm2482013/,/name/nm2504921/,/name/nm10717319/,/name/nm10717317/,/name/nm10717318/,['Vardis Marinakis'],"['Spiros Krimbalis', 'Vardis Marinakis']",,,,
0,tt6798766,Greenlight,0,2019-09-27,,"['Talk Story Pictures', 'Entertainment Squad']",0,0,0,[],/name/nm0084426/,/name/nm0115152/,/name/nm2529790/,/name/nm0184080/,/name/nm4288087/,/name/nm4551963/,/name/nm4685341/,/name/nm4397494/,/name/nm0823149/,/name/nm3998424/,['Graham Denman'],"['Graham Denman', 'Eric England', 'Patrick Robert Young']",,,,
0,tt6799794,Transit,0,2019-03-04,,"['TimeCode Mechanics', 'Vid.me']",0,0,0,[],/name/nm1785665/,/name/nm4008764/,/name/nm7242812/,/name/nm8674061/,/name/nm4039028/,/name/nm4587463/,/name/nm8957115/,/name/nm5304346/,/name/nm5347480/,/name/nm4121767/,['Nathyn Masters'],['Nathyn Masters'],1000.0,,,
0,tt6801218,Nighthawks,0,2019-10-03,TV-MA,"['Taylor & Dodge', 'FilmRise']",0,0,0,[],/name/nm2857778/,/name/nm2003700/,/name/nm0954225/,/name/nm5142128/,/name/nm4009723/,/name/nm4178963/,/name/nm0144425/,/name/nm3698178/,/name/nm9001112/,/name/nm6657831/,['Grant S. Johnson'],['Grant S. Johnson'],,,,
0,tt6802922,I Am Human,0,2019-05-02,Not Rated,"['Futurism Studios', '1091 Media']",0,0,0,[],/name/nm9710956/,/name/nm11397708/,/name/nm11400122/,/name/nm11397773/,/name/nm11397716/,/name/nm5370058/,/name/nm1204869/,/name/nm4777524/,/name/nm11397771/,/name/nm11397737/,"['Elena Gaby', 'Taryn Southern']",[],,,,
0,tt6803046,The Vast of Night,0,2020-05-15,PG-13,"['GED Cinema', 'Amazon Studios']",0,0,0,[],/name/nm2811823/,/name/nm4270477/,/name/nm0188687/,/name/nm6295217/,/name/nm7048062/,/name/nm10652790/,/name/nm7083517/,/name/nm0589700/,/name/nm5652813/,/name/nm6832762/,['Andrew Patterson'],"['James Montague', 'Craig W. Sanger']",,,,
0,tt6803212,Don't Let Go,0,2019-08-30,R,"['Blumhouse Productions', 'OTL Releasing']",0,0,0,[],/name/nm0654648/,/name/nm4977564/,/name/nm0932112/,/name/nm0000547/,/name/nm3109964/,/name/nm5288013/,/name/nm0542677/,/name/nm0333318/,/name/nm2077552/,/name/nm9484514/,['Jacob Estes'],"['Jacob Estes', 'Jacob Estes', 'Drew Daywalt']",5000000.0,2338669.0,5215062.0,5288011.0
0,tt6806448,Fast & Furious Presents: Hobbs & Shaw,0,2019-08-02,PG-13,"['Chris Morgan Productions', 'Universal Pictures']",0,0,0,[],/name/nm0425005/,/name/nm0005458/,/name/nm0252961/,/name/nm3948952/,/name/nm0000545/,/name/nm2555462/,/name/nm0550371/,/name/nm8071293/,/name/nm0193295/,/name/nm5329331/,['David Leitch'],"['Chris Morgan', 'Drew Pearce', 'Chris Morgan', 'Gary Scott Thompson']",200000000.0,60038950.0,173956935.0,759056935.0
0,tt6811018,The Kid Who Would Be King,0,2019-01-25,PG,"['Big Talk Productions', 'Twentieth Century Fox']",0,0,0,[],/name/nm6162831/,/name/nm1740112/,/name/nm9299964/,/name/nm6999211/,/name/nm8652179/,/name/nm2805533/,/name/nm1282920/,/name/nm0272581/,/name/nm1326440/,/name/nm2653929/,['Joe Cornish'],['Joe Cornish'],59000000.0,7173887.0,16790790.0,32140970.0
0,tt6814746,American Trial: The Eric Garner Story,0,2019-10-12,,['Platonic Films'],0,0,0,[],/name/nm0584031/,/name/nm0220641/,/name/nm1745063/,/name/nm9585312/,/name/nm5793360/,/name/nm9557695/,/name/nm6018326/,/name/nm8944389/,/name/nm3235826/,/name/nm9673549/,['Roee Messinger'],[],,,,
0,tt6819310,My Name Is Sara,0,2020-02-27,,"['James Lucy Productions', 'Media Luna New Films', 'Strand Releasing']",0,0,0,[],/name/nm9160474/,/name/nm9160475/,/name/nm0472028/,/name/nm5584475/,/name/nm5584702/,/name/nm1455087/,/name/nm9160479/,/name/nm9160480/,/name/nm7911623/,/name/nm2337388/,['Steven Oritt'],['David Himmelstein'],,,,
0,tt6819848,Sleeping in Plastic,0,2019-10-24,,"['Red Entertainment', 'Princ Films']",0,0,0,[],/name/nm1789970/,/name/nm0005231/,/name/nm0005269/,/name/nm0157915/,/name/nm5879880/,/name/nm0662669/,/name/nm6393332/,/name/nm2352362/,/name/nm5652167/,/name/nm0789892/,['Van Ditthavong'],['Van Ditthavong'],,,,
0,tt6820982,Buried Seeds,0,,,['Synchronicity Films'],0,0,0,[],/name/nm2301454/,,,,,,,,,,['Andrei Severny'],[],,,,
0,tt6823368,Glass,0,2019-01-18,PG-13,"['Universal Pictures', 'Buena Vista International', 'Universal Pictures']",0,0,0,[],/name/nm0564215/,/name/nm0000246/,/name/nm0000168/,/name/nm5896355/,/name/nm0005299/,/name/nm0004829/,/name/nm0940128/,/name/nm0456186/,/name/nm4311436/,/name/nm0796117/,['M. Night Shyamalan'],['M. Night Shyamalan'],20000000.0,40328920.0,111048468.0,246999039.0
0,tt6823596,Hand Made,0,2019,,"['Rocco Films', 'Infiniti Pictures']",0,0,0,[],,,,,,,,,,,['Rocco Michaluk'],['Braden Leonard'],500000.0,,,
0,tt6827388,The Field,0,2019-09-24,,"['Found the Ribbon Films', 'Gravitas Ventures']",0,0,0,[],/name/nm6305791/,/name/nm0001021/,/name/nm0000960/,/name/nm0582420/,/name/nm3562260/,/name/nm0096013/,/name/nm3840000/,/name/nm4623975/,/name/nm10935837/,/name/nm3007260/,['Tate Bunker'],"['Tate Bunker', 'Anthony Wood']",,,,
0,tt6827652,The Giant,0,,,"['Camera Ready Pictures', 'Wild Bunch']",0,0,0,[],/name/nm3747611/,/name/nm3115493/,/name/nm5451410/,/name/nm3218692/,/name/nm6639989/,/name/nm1205024/,/name/nm6596600/,/name/nm10057569/,/name/nm7052597/,/name/nm10169951/,['David Raboy'],['David Raboy'],,,,
0,tt6828390,Mr. Jones,0,2020-06-19,,"['Film Produkcja', 'WestEnd Films', 'Samuel Goldwyn Films']",0,0,0,[],/name/nm3584268/,/name/nm3948952/,/name/nm0765597/,/name/nm1152798/,/name/nm0186469/,/name/nm0427714/,/name/nm0682117/,/name/nm0694796/,/name/nm0941211/,/name/nm1665050/,['Agnieszka Holland'],['Andrea Chalupa'],709743.0,,,
0,tt6830356,Love Gods from Planet Zero,0,2019-05-26,,['Cloud Mine Studios'],0,0,0,[],/name/nm8211597/,/name/nm8953927/,/name/nm6914797/,/name/nm6914800/,/name/nm1740166/,/name/nm8974088/,/name/nm8302808/,/name/nm6536229/,/name/nm6602751/,/name/nm9155772/,['Jeff Kimble'],"['Jeff Kimble', 'Jason Nohovig']",,,,
0,tt6830716,Expo,0,2019-08-03,TV-14,"['Paradox Universe', 'Green Apple Entertainment', 'Green Apple Entertainment']",0,0,0,[],/name/nm8953976/,/name/nm5731217/,/name/nm7702084/,/name/nm7158203/,/name/nm5333404/,/name/nm3264655/,/name/nm8057156/,/name/nm9363652/,/name/nm3368544/,/name/nm7540946/,['Joseph Mbah'],['Joseph Mbah'],,,,
0,tt6833490,Man Man: Chapter One,0,2019-07-02,,['Film School Dropouts'],0,0,0,[],/name/nm8356460/,/name/nm8955440/,/name/nm8948319/,/name/nm7679471/,/name/nm9673571/,/name/nm9017868/,/name/nm9005872/,/name/nm8998350/,/name/nm9051609/,/name/nm8955442/,['M.J. Harrell'],"['Vincent Edwards', 'M.J. Harrell', 'Jake Poiry']",,,,
0,tt6837832,We Take the Low Road,0,2019-05-23,,[],0,0,0,[],/name/nm2061381/,/name/nm1428690/,/name/nm6688399/,/name/nm3492844/,/name/nm0227178/,/name/nm7370375/,/name/nm9599636/,/name/nm6644043/,/name/nm3456797/,/name/nm4496344/,"['Domenic Barbero', 'Jerry Spears']","['Domenic Barbero', 'Jerry Spears']",240000.0,,,
0,tt6838918,Vault,0,2019-06-20,R,"['Dos Dudes Pictures', 'Solution Entertainment Group', 'Grindstone Entertainment Group']",0,0,0,[],/name/nm0744331/,/name/nm1641140/,/name/nm4148126/,/name/nm0001590/,/name/nm0000467/,/name/nm0001235/,/name/nm2548468/,/name/nm0957257/,/name/nm0665114/,/name/nm0527393/,['Tom DeNucci'],"['Tom DeNucci', 'B. Dolan']",29491.0,86741.0,,
0,tt6840554,7 Days to Vegas,0,2019-01-11,,"['Van Patten Brothers', 'Gravitas Ventures']",0,0,0,[],/name/nm0887701/,/name/nm0564680/,/name/nm3236159/,/name/nm0203308/,/name/nm0887695/,/name/nm0308606/,/name/nm1674903/,/name/nm0823155/,/name/nm0641417/,/name/nm0005165/,['Eric Balfour'],"['Steve Alper', 'Vincent Van Patten']",,,,
0,tt6842446,The Dark Within,0,2019-07-01,,"['2nd Nature Films', '2nd Nature Films']",0,0,0,[],/name/nm5451533/,/name/nm1124763/,/name/nm7728417/,/name/nm4378343/,/name/nm4560776/,/name/nm8339250/,/name/nm4485814/,/name/nm2077307/,/name/nm7658313/,/name/nm1030561/,['David Ryan Keith'],"['Paul Flannery', 'David Ryan Keith']",,,,
0,tt6843446,Undercover Brother 2,0,2019-11-05,R,"['Universal 1440 Entertainment', 'Universal Pictures Home Entertainment (UPHE)']",0,0,0,[],/name/nm0925220/,/name/nm9252824/,/name/nm0000960/,/name/nm2796490/,/name/nm7189083/,/name/nm4676903/,/name/nm1105365/,/name/nm0654139/,/name/nm1649714/,/name/nm0202302/,['Leslie Small'],"['Ian Edwards', 'Stephen Mazur']",,,,
0,tt6843538,Man Camp,0,2019-10-24,,['Gravitas Ventures'],0,0,0,[],/name/nm0307066/,/name/nm3984060/,/name/nm4600518/,/name/nm3857399/,/name/nm0435258/,/name/nm5528098/,/name/nm4754998/,/name/nm4523313/,/name/nm9633760/,/name/nm7493722/,['Nate Bakke'],"['Daniel Cummings', 'Scott Kruse', 'Josh Long']",,,,
0,tt6845204,Not Not Jazz,0,2019-10-04,,[],0,0,0,[],,,,,,,,,,,['Jason Miller'],[],,,,
0,tt6845324,Through the Black Glass,0,,,"['Proline Film', 'ANT!PODE Sales & Distribution']",0,0,0,[],/name/nm0837718/,/name/nm10018567/,,,,,,,,,['Konstantin Lopushanskiy'],['Konstantin Lopushanskiy'],,,,
0,tt6845800,Supermen: World War,0,2019-04-03,,['DJC Filmz'],0,0,0,[],/name/nm5673317/,/name/nm4322520/,/name/nm8963632/,/name/nm6952948/,/name/nm4281655/,/name/nm9791008/,/name/nm2278431/,/name/nm6923029/,/name/nm8807901/,/name/nm9265229/,['Donny Callahan'],"['Donny Callahan', 'Jeff Callahan', 'Laura Candice']",25000.0,,,
0,tt6853714,Stoke,0,2019-04-20,,['Larkin Pictures'],0,0,0,[],/name/nm6284880/,/name/nm8969552/,/name/nm7550518/,/name/nm1349706/,/name/nm1946124/,/name/nm5806953/,/name/nm8423304/,/name/nm1832745/,/name/nm1950627/,,"['Zoe Eisenberg', 'Phillips Payson']","['Zoe Eisenberg', 'Phillips Payson', 'Zoe Eisenberg']",,,,
0,tt6856396,The Crossroads of Hunter Wilde,0,2019-09-30,TV-PG,"['Norris Moving Pictures', 'Norris Moving Pictures']",0,0,0,[],/name/nm2510045/,/name/nm5290358/,/name/nm4004473/,/name/nm5415814/,/name/nm2467078/,/name/nm7117528/,/name/nm2874468/,/name/nm0399321/,/name/nm8516569/,/name/nm7956492/,"['Mike Norris', 'David Timmes']","['Kaci Hill', 'Mike Norris', 'Zane Tabari']",,,,
0,tt6857112,Us,0,2019-03-22,R,"['Monkeypaw Productions', 'Universal Pictures']",0,0,0,[],/name/nm2143282/,/name/nm6328300/,/name/nm0005253/,/name/nm1727367/,/name/nm8630978/,/name/nm8256189/,/name/nm5584344/,/name/nm2993012/,/name/nm1344400/,/name/nm1343484/,['Jordan Peele'],['Jordan Peele'],20000000.0,71117625.0,175084580.0,255184580.0
0,tt6857412,Cinema Twain,0,2019-03-14,,[],0,0,0,[],/name/nm0000174/,,,,,,,,,,['Val Kilmer'],['Val Kilmer'],,,,
0,tt6862078,Don't Run,0,2019-10-18,,['Roundhouse Flicks'],0,0,0,[],/name/nm5211482/,/name/nm9777904/,/name/nm8975062/,/name/nm9777903/,/name/nm9777905/,/name/nm9777907/,/name/nm4324175/,/name/nm8980360/,/name/nm9777913/,/name/nm6514892/,['Ben Rood'],['Ben Rood'],,,,
0,tt6863222,The True Don Quixote,0,2019-09-28,,"['Charterhouse Films', 'United Talent Agency (UTA)']",0,0,0,[],/name/nm0625789/,/name/nm8188622/,/name/nm1736710/,/name/nm3370269/,/name/nm1975871/,/name/nm2773295/,/name/nm1982054/,/name/nm0089397/,/name/nm8978682/,/name/nm5090820/,['Chris Poche'],"['Miguel de Cervantes y Saavedra', 'Chris Poche']",,,,
0,tt6863282,Tales of an American Hoodrat,0,2019-10-19,,['Labyrinth Films'],0,0,0,[],/name/nm0066616/,/name/nm7851654/,/name/nm3234456/,/name/nm9858025/,/name/nm9785534/,/name/nm9858086/,/name/nm9858106/,/name/nm9858035/,/name/nm9858101/,/name/nm9858085/,['Brandon Lunzman'],['Brandon Lunzman'],,,,
0,tt6869362,In Family I Trust,0,2019-01-18,TV-MA,"['Generalitat de Catalunya', 'Netflix']",0,0,0,[],/name/nm1242939/,/name/nm1073929/,/name/nm1411610/,/name/nm5256792/,/name/nm5274367/,/name/nm1507717/,/name/nm0560962/,/name/nm1283047/,/name/nm1926896/,/name/nm3948996/,['Patricia Font'],"['Darío Madrona', 'Carlos Montero', 'Laura Norton']",1229880.0,,,
0,tt6871338,Mother of a Day,0,2019-05-04,,"['Sumbadhat Productions', 'Sumbadhat Productions']",0,0,0,[],/name/nm6104886/,/name/nm9530753/,/name/nm6518117/,/name/nm8218594/,/name/nm8217801/,/name/nm10065711/,/name/nm9554525/,/name/nm9509098/,/name/nm6801930/,/name/nm9521299/,['Butch Maier'],['Butch Maier'],2672.0,3919.0,3919.0,
0,tt6872792,Anton,0,,,"['Insightmedia Producing Center', 'The Annex Entertainment']",0,0,0,[],/name/nm3384931/,/name/nm0012361/,/name/nm0119069/,/name/nm0537725/,/name/nm3564975/,/name/nm6967259/,/name/nm7928295/,/name/nm5534861/,/name/nm10395787/,/name/nm10402053/,['Zaza Urushadze'],"['Dale Eisler', 'Zaza Urushadze', 'Vadym Yermolenko']",1450000.0,,,
0,tt6873690,The World Without You,0,2019-06-22,,"['S.B. Productions', 'Throughline Films']",0,0,0,[],/name/nm0593664/,/name/nm1161296/,/name/nm0876805/,/name/nm0716275/,/name/nm0611889/,/name/nm3442405/,/name/nm0126260/,/name/nm0169565/,/name/nm1310335/,/name/nm0280525/,['Damon Shalit'],['Dan Pulick'],,,,
0,tt6873778,Outlaws Don't Get Funerals,0,2019-03,,"['Big Other', 'The Movie Agency', 'Summer Hill Films']",0,0,0,[],/name/nm0199717/,/name/nm3059515/,/name/nm3350744/,/name/nm10314993/,/name/nm4497710/,/name/nm3296583/,/name/nm0363031/,/name/nm2589122/,/name/nm2440557/,/name/nm2043351/,['Greg Derasmo'],['Greg Derasmo'],,,,
0,tt6884074,Maggie Shayne's Embrace the Twilight,0,2019-11-16,,['Ghost Walk Studios'],0,0,0,[],/name/nm4403095/,/name/nm6755509/,/name/nm5136146/,/name/nm4273618/,/name/nm6041208/,/name/nm4832078/,/name/nm9260017/,/name/nm3493772/,/name/nm6794346/,/name/nm7863239/,['Carlos Dunn'],"['Carlos Dunn', 'Carlos Dunn']",75000.0,,,
0,tt6886080,To the Stars,0,2019-01-25,,"['Northern Lights Films', 'Creative Artists Agency (CAA)', 'Samuel Goldwyn Films']",0,0,0,[],/name/nm4442319/,/name/nm0819079/,/name/nm0662669/,/name/nm0924154/,/name/nm6722749/,/name/nm0309028/,/name/nm9368771/,/name/nm10005706/,/name/nm1882929/,/name/nm0133882/,['Martha Stephens'],['Shannon Bradley-Colleary'],,,,
0,tt6895284,Itsy Bitsy,0,2019-08-30,Not Rated,"['Hacienda Film Co.', 'Throughline Films', 'Scream Factory']",0,0,0,[],/name/nm0001117/,/name/nm0731068/,/name/nm0000344/,/name/nm3834046/,/name/nm5995959/,/name/nm0262125/,/name/nm1781213/,/name/nm0226326/,/name/nm5028287/,/name/nm10829638/,['Micah Gallo'],"['Jason Alvino', 'Bryan Dick', 'Micah Gallo', 'Micah Gallo']",28000000.0,,,
0,tt6895820,Soul Guys,0,2019-11-04,,['RWH Media'],0,0,0,[],/name/nm8996498/,/name/nm5264040/,/name/nm9231594/,/name/nm2797653/,/name/nm5145171/,/name/nm8996499/,/name/nm8996497/,,,,['Toby Hubner'],['Toby Hubner'],,,,
0,tt6899068,2nd Chance for Christmas,0,2019-11-19,Not Rated,"['DeInstitutionalized', 'Cinetel Films']",0,0,0,[],/name/nm2041708/,/name/nm0005346/,/name/nm0000407/,/name/nm0641389/,/name/nm0005209/,/name/nm0492924/,/name/nm0005151/,/name/nm3300004/,/name/nm0911933/,/name/nm0002003/,['Christopher Ray'],"['Danny Max', 'Scott Thomas Reynolds']",,,,
0,tt6902000,Make America White Again,0,2019-05-24,R,['Madari Studios'],0,0,0,[],/name/nm3801087/,/name/nm8999794/,/name/nm5662437/,/name/nm8999795/,/name/nm5981711/,/name/nm5306499/,/name/nm3881525/,/name/nm8929437/,/name/nm2766269/,/name/nm4630525/,['Raaw Horan'],"['Xai Homechan', 'Raaw Horan', 'Kris Rodriguez', 'Raaw Horan']",,,,
0,tt6902676,Guns Akimbo,0,2020-02-28,R,"['Altitude Film Entertainment', 'Saban Films']",0,0,0,[],/name/nm3034977/,/name/nm0705356/,/name/nm1055302/,/name/nm4495529/,/name/nm6812060/,/name/nm0219329/,/name/nm0101198/,/name/nm5427256/,/name/nm7749645/,/name/nm1498725/,['Jason Lei Howden'],['Jason Lei Howden'],628209.0,,,
0,tt6905676,XY Chelsea,0,2019-05-01,Not Rated,"['BFI Film Fund', 'Submarine Entertainment', 'Showtime Networks']",0,0,0,[],/name/nm4808915/,/name/nm2581225/,/name/nm10655090/,/name/nm5897080/,/name/nm1418070/,/name/nm10655091/,/name/nm10655092/,/name/nm10655093/,/name/nm10655094/,/name/nm4050109/,['Tim Travers Hawkins'],['Mark Monroe'],12959.0,,,
0,tt6910006,End of Sentence,0,2019-09-26,,"['Berserk Films', 'Rocket Science', 'Gravitas Ventures']",0,0,0,[],/name/nm0370035/,/name/nm0503567/,/name/nm0092961/,/name/nm0959963/,/name/nm3074123/,/name/nm0112311/,/name/nm2381142/,/name/nm8298254/,/name/nm0410160/,/name/nm0429236/,['Elfar Adalsteins'],['Michael Armbruster'],,,,
0,tt6916348,The Warrior Queen of Jhansi,0,2019-11-15,R,"['Cayenne Pepper Productions', 'Pure Flix / Quality Flix', 'Roadside Attractions']",0,0,0,[],/name/nm0562003/,/name/nm0001394/,/name/nm0000391/,/name/nm0662511/,/name/nm3858223/,/name/nm2457309/,/name/nm0051403/,/name/nm4769454/,/name/nm0348004/,/name/nm1244971/,['Swati Bhise'],"['Devika Bhise', 'Swati Bhise', 'Olivia Emden']",112208.0,177289.0,177289.0,
0,tt6916502,General,0,2019-08-05,,['Media Move'],0,0,0,[],/name/nm0899681/,/name/nm0618768/,/name/nm1017991/,/name/nm0623127/,/name/nm0841384/,/name/nm1228586/,/name/nm1980957/,/name/nm3036927/,/name/nm0084484/,/name/nm0657085/,['Antun Vrdoljak'],"['Nenad Ivankovic', 'Antun Vrdoljak']",3000000.0,374793.0,,
0,tt6917330,The Grail,0,2019-01-25,,['Infinity Productions'],0,0,0,[],/name/nm3163214/,/name/nm9145652/,/name/nm3216262/,/name/nm7120431/,/name/nm9009485/,/name/nm3772265/,/name/nm3054955/,/name/nm6826195/,/name/nm0208940/,/name/nm5264090/,"['Adam Maurer', 'Mike Yosh']",['Adam Maurer'],,,,
0,tt6918220,The Shiny Shrimps,0,2019-07-23,,"['Improductibles, Les', 'Charades', 'Edition Salzgeber']",0,0,0,[],/name/nm1307409/,/name/nm1839955/,/name/nm1044641/,/name/nm3530343/,/name/nm1585843/,/name/nm0579784/,/name/nm2878617/,/name/nm7747603/,/name/nm10562649/,/name/nm8786163/,"['Maxime Govare', 'Cédric Le Gallo']","['Cédric Le Gallo', 'Maxime Govare', 'Cédric Le Gallo', 'Romain Choay']",4558192.0,,,
0,tt6922406,Are You from Dixie?,0,2019-03,,['Together Magic Film Group'],0,0,0,[],/name/nm7929920/,/name/nm5430599/,/name/nm7909355/,/name/nm6413792/,/name/nm7613653/,/name/nm8740649/,/name/nm8074971/,/name/nm6229782/,/name/nm7055768/,/name/nm5588137/,['Art Arutyunyan'],['Armand Petri'],,,,
0,tt6923892,The Perfect Race,0,2019-10-14,,"['Dave Christiano Films', 'Five & Two Pictures']",0,0,0,[],/name/nm4290395/,/name/nm8814291/,/name/nm0319739/,/name/nm6464948/,/name/nm4841345/,/name/nm5342462/,/name/nm3287856/,/name/nm6721228/,/name/nm1631763/,/name/nm6906474/,['Dave Christiano'],['Dave Christiano'],3400.0,29644.0,29644.0,
0,tt6924204,The Dog Walker,0,2019-04-12,,"['Gladiolus Productions', 'Leomark Studios']",0,0,0,[],/name/nm8511955/,/name/nm0022894/,/name/nm5235778/,/name/nm8957801/,/name/nm2759097/,/name/nm3634104/,/name/nm6827245/,/name/nm3445906/,/name/nm8617757/,/name/nm8446330/,['Kylie Hitchcock'],['Kylie Hitchcock'],140000.0,,,
0,tt6924650,Midway,0,2019-11-08,PG-13,"['Centropolis Entertainment', 'AGC International', 'Lionsgate']",0,0,0,[],/name/nm4534098/,/name/nm0933940/,/name/nm0000437/,/name/nm1812656/,/name/nm0601553/,/name/nm3312554/,/name/nm0000598/,/name/nm0001173/,/name/nm5277107/,/name/nm2679917/,['Roland Emmerich'],['Wes Tooke'],100000000.0,17897419.0,56846802.0,125408249.0
0,tt6927492,Mope,0,2019-01-27,,"['Parkside Pictures', 'Vanishing Angle', 'Quiver Distribution']",0,0,0,[],/name/nm2805533/,/name/nm3565222/,/name/nm1111656/,/name/nm2301438/,/name/nm0000274/,/name/nm1397601/,/name/nm0737553/,/name/nm0242893/,/name/nm3442962/,/name/nm6780934/,['Lucas Heyne'],"['Michael Louis Albo', 'Lucas Heyne', 'David C Hill', 'Zack Newkirk']",,,,
0,tt6932282,Symbiotic Earth: How Lynn Margulis rocked the boat and started a scientific revolution,0,2019-01-08,,[],0,0,0,[],/name/nm0135586/,,,,,,,,,,['John Feldman'],[],,,,
0,tt6946468,Viscera,0,2019-11-23,,['Fleet Street Films'],0,0,0,[],/name/nm4069242/,/name/nm7863239/,/name/nm4351845/,/name/nm3230874/,/name/nm3141959/,/name/nm9333220/,/name/nm2047575/,/name/nm4070058/,/name/nm4070069/,/name/nm3764137/,['Anthony Spadaccini'],['Anthony Spadaccini'],60000.0,,,
0,tt6949398,Strawberry Flavored Plastic,0,2019-05-07,,"['The Neon Briefcase Motion Picture Company', 'The Octoberists', 'Breaking Glass Pictures']",0,0,0,[],/name/nm3094339/,/name/nm4430012/,/name/nm9027420/,/name/nm5540732/,/name/nm9027432/,/name/nm9027434/,/name/nm9027437/,/name/nm6223583/,/name/nm1665069/,/name/nm9027452/,['Colin Bemis'],['Colin Bemis'],,,,
0,tt6949696,The Haunted Man,0,2019-09-28,,['Shovel Kitty Media'],0,0,0,[],/name/nm3383136/,/name/nm9027652/,/name/nm8484788/,/name/nm9027655/,/name/nm5232176/,/name/nm4451331/,/name/nm2397332/,/name/nm3659553/,/name/nm3345043/,/name/nm10518763/,['Paul Carganilla'],['Paul Carganilla'],48000.0,,,
