,title,runtime,release_date,rating,prod_co,metaScore,metaUserScore,imdb_rating,genre,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,directors,writers,budget,opening_wknd,gross_dom,gross_int,title_code
0,Seymour: An Introduction,0,2014-09-27,PG,"['Room 5 Films', 'Cinetic Media', 'Sundance Selects']",0,0,0,"['Documentary', 'Biography', 'Music']",/name/nm7172303/,/name/nm0000160/,/name/nm10319918/,/name/nm6901327/,/name/nm10319919/,/name/nm10319920/,/name/nm7228663/,/name/nm1851063/,/name/nm10319921/,/name/nm10319922/,['Ethan Hawke'],[],26587,743541,907742.0,,tt2219650
0,Draft Day,0,2014-04-11,PG-13,"['Summit Entertainment', 'Summit Entertainment']",0,0,0,"['Drama', 'Sport']",/name/nm0000126/,/name/nm1569276/,/name/nm0004950/,/name/nm0001449/,/name/nm0075740/,/name/nm3974578/,/name/nm0820520/,/name/nm0564277/,/name/nm0455996/,/name/nm1707986/,['Ivan Reitman'],"['Scott Rothman', 'Rajiv Joseph']",25000000,9783603,28842237.0,29824199.0,tt2223990
0,Saint Seiya: Legend of Sanctuary,0,2014-09-21,,"['Toei Animation', 'IPA Asia Pacific']",0,0,0,"['Animation', 'Action', 'Fantasy']",/name/nm5481013/,/name/nm3401643/,/name/nm2770525/,/name/nm2462004/,/name/nm1261186/,/name/nm0409275/,/name/nm1344392/,/name/nm0468711/,/name/nm0652592/,/name/nm1694008/,"[""Kei'ichi Sato""]","['Masami Kurumada', 'Chihiro Suzuki', 'Tomohiro Suzuki']",100000000,17150803,,,tt2231489
0,Dear White People,0,2014-01-18,R,"['Code Red', 'The Exchange', 'Lionsgate']",0,0,0,"['Comedy', 'Drama', 'Romance']",/name/nm1927701/,/name/nm1935086/,/name/nm0973177/,/name/nm3500582/,/name/nm3133334/,/name/nm1589004/,/name/nm5975882/,/name/nm2544884/,/name/nm0057217/,/name/nm0371660/,['Justin Simien'],['Justin Simien'],347959,4404154,4633961.0,,tt2235108
0,The Quiet Ones,0,2014-04-25,PG-13,"['Caffeination', 'Exclusive Media Group', 'Lionsgate']",0,0,0,"['Horror', 'Mystery', 'Thriller']",/name/nm0364813/,/name/nm3510471/,/name/nm4972453/,/name/nm3260333/,/name/nm1454097/,/name/nm5097279/,/name/nm4381803/,/name/nm1263986/,/name/nm6422971/,/name/nm3355471/,['John Pogue'],"['Craig Rosenberg', 'Oren Moverman', 'John Pogue', 'Tom de Ville']",200000,3880053,8509867.0,17835162.0,tt2235779
0,White Bird in a Blizzard,0,2014-09-25,R,"['Desperate Pictures', 'Magnolia Pictures']",0,0,0,"['Drama', 'Mystery', 'Thriller']",/name/nm0940362/,/name/nm1200692/,/name/nm0005221/,/name/nm0000291/,/name/nm2057036/,/name/nm2829737/,/name/nm3732165/,/name/nm0005048/,/name/nm1880290/,/name/nm0225460/,['Gregg Araki'],"['Gregg Araki', 'Laura Kasischke']",6302,33821,469701.0,,tt2238050
0,Think Like a Man Too,0,2014-06-20,PG-13,"['LStar Capital', 'Screen Gems']",0,0,0,"['Comedy', 'Romance']",/name/nm0366389/,/name/nm0005517/,/name/nm1018488/,/name/nm1043164/,/name/nm0111013/,/name/nm1013003/,/name/nm1483196/,/name/nm0328709/,/name/nm0356021/,/name/nm0371660/,['Tim Story'],"['Keith Merryman', 'David A. Newman', 'Steve Harvey']",24000000,29241911,65182182.0,70181428.0,tt2239832
0,Big Hero 6,0,2014-11-07,PG,"['FortyFour Studios', 'Walt Disney Studios Motion Pictures']",0,0,0,"['Animation', 'Action', 'Adventure', 'Family', 'Sci-Fi']",/name/nm3994407/,/name/nm0012523/,/name/nm1512166/,/name/nm2554352/,/name/nm2024644/,/name/nm0915458/,/name/nm1270009/,/name/nm0000342/,/name/nm0876138/,/name/nm0748973/,"['Don Hall', 'Chris Williams']","['Jordan Roberts', 'Robert L. Baird', 'Daniel Gerson', 'Man of Action', 'Steven T. Seagle', 'Duncan Rouleau']",165000000,56215889,222527828.0,657827828.0,tt2245084
0,Born to Fly: Elizabeth Streb vs. Gravity,0,2014-03-08,Not Rated,"['Aubin Pictures', 'Kino Lorber']",0,0,0,"['Documentary', 'Action', 'Biography', 'Sport']",/name/nm3736665/,/name/nm6166153/,/name/nm6166154/,/name/nm2823308/,/name/nm6166155/,/name/nm5804165/,/name/nm6166156/,/name/nm6166157/,/name/nm6166158/,/name/nm6166159/,['Catherine Gund'],[],500000,8406,24630.0,24630.0,tt2246526
0,An Honest Liar,0,2014-04-18,Not Rated,"['Left Turn Films', 'The Film Sales Company', 'Abramorama']",0,0,0,"['Documentary', 'Biography', 'Comedy', 'History']",/name/nm0709791/,/name/nm6886087/,/name/nm0422710/,/name/nm0854418/,/name/nm1460313/,/name/nm1320922/,/name/nm4466032/,/name/nm0767234/,/name/nm0004840/,/name/nm2547959/,"['Tyler Measom', 'Justin Weinstein']","['Justin Weinstein', ""Greg O'Toole"", 'Tyler Measom']",13821,180590,180590.0,,tt2246565
