,title,runtime,release_date,rating,prod_co,metaScore,metaUserScore,imdb_rating,genre,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,directors,writers,budget,opening_wknd,gross_dom,gross_int,title_code
0,Screwball,0,2019-03-29,,"['Rakontur', '30WEST', 'Greenwich Entertainment']",0,0,0,[],/name/nm10146852/,/name/nm10133202/,/name/nm10168469/,/name/nm10267844/,/name/nm10167176/,/name/nm10157882/,/name/nm7949360/,/name/nm10139153/,/name/nm10167174/,/name/nm8565916/,['Billy Corben'],"['Billy Corben', 'David Cypkin']",8595.0,13967.0,13967.0,,tt8819596
0,Lo Vi Libre (first cut),0,,,[],0,0,0,[],,,,,,,,,,,['Nicole Hawkins'],[],,,,,tt8820534
0,Lo Vi Libre,0,,,[],0,0,0,[],,,,,,,,,,,['Nicole Hawkins'],[],,,,,tt8820536
0,Bostrom,0,,,['Nobody Reads Studios'],0,0,0,[],/name/nm8228740/,/name/nm10038163/,/name/nm8228731/,/name/nm8228733/,/name/nm10038174/,/name/nm8228742/,/name/nm10038167/,/name/nm10465919/,/name/nm8228739/,/name/nm10038171/,"['Nick Borelli', 'Ben Crocker']","['Nick Borelli', 'Owen Pickette']",,,,,tt8820540
0,T-34,0,2019-06-11,TV-14,"['Mars Media Entertainment', 'Mars Media Sales', 'Netflix']",0,0,0,[],/name/nm5003252/,/name/nm7590244/,/name/nm1595810/,/name/nm0452385/,/name/nm5426973/,/name/nm4311431/,/name/nm3383563/,/name/nm3601468/,/name/nm4915536/,/name/nm3923154/,['Aleksey Sidorov'],['Aleksey Sidorov'],10000000.0,35950901.0,,,tt8820590
0,Tawatha,0,2018-08-18,,"['Kingdom View Inc', 'Kingdom View Inc']",0,0,0,[],/name/nm10039398/,/name/nm10102366/,/name/nm10039390/,/name/nm10039393/,/name/nm9632869/,/name/nm10039402/,/name/nm10039392/,/name/nm3950907/,/name/nm10039387/,/name/nm10039395/,['Michelle Harden'],['Michelle Harden'],47000.0,,,,tt8820666
0,BLOODY MARY: The Legend Explained,0,2018-10-26,,['Humor with George TV'],0,0,0,[],/name/nm9136953/,/name/nm7356217/,,,,,,,,,['George Ayvazyan'],['George Ayvazyan'],2500.0,,,,tt8820676
0,Falling Angel,0,2018-09-13,,[],0,0,0,[],/name/nm5198319/,/name/nm10038467/,/name/nm10038475/,/name/nm6692786/,/name/nm3390448/,/name/nm8998513/,/name/nm10038447/,/name/nm10038443/,/name/nm10038448/,,['Augustus Marinak'],['Augustus Marinak'],,,,,tt8821058
0,Aurora,0,2019-01-18,TV-14,"['Viva Films', 'Netflix']",0,0,0,[],/name/nm1034352/,/name/nm9980304/,/name/nm2995617/,/name/nm0667074/,/name/nm1194281/,/name/nm4912288/,/name/nm1851576/,/name/nm1235142/,/name/nm2016899/,/name/nm2963158/,['Yam Laranas'],"['Gin De Mesa', 'Gin De Mesa', 'Yam Laranas']",3000000.0,11232.0,,,tt8821182
0,Who Killed Lt. Van Dorn?,0,2018-10-07,,['Investigative Studios'],0,0,0,[],,,,,,,,,,,['Zachary Stauffer'],[],,,,,tt8824242
